episode,reward,step,sensitive,compromised,time
535,197,26,2,2,16.312
536,203,20,2,3,12.571
537,67,52,1,2,32.673
538,196,24,2,2,15.073
539,70,49,1,2,30.783
540,-1001,26,0,1,227.772
541,79,52,1,2,33.559
542,70,52,1,1,32.235
543,180,43,2,2,27.446
544,201,19,2,2,12.132
545,72,56,1,2,34.908
546,193,27,2,2,16.707
547,-904,36,1,1,22.283
548,-913,33,1,1,20.529
549,196,33,2,3,20.563000000000002
550,184,36,2,2,233.95
551,194,29,2,2,20.910999999999998
552,68,51,1,1,31.49
553,204,19,2,2,11.790999999999999
554,166,48,2,2,29.648999999999997
555,199,18,2,2,11.114
556,183,37,2,2,22.929000000000002
557,190,30,2,2,19.073
558,187,30,2,2,19.032
559,187,39,2,2,24.201
560,182,50,2,2,242.541
561,65,54,1,1,33.984
562,183,37,2,2,22.643
563,82,52,1,3,31.887
564,200,17,2,2,10.381
565,-15,48,0,2,29.638
566,183,46,2,3,28.209999999999997
567,-905,28,1,2,17.084
568,191,26,2,2,15.890999999999998
569,63,50,1,1,30.543
570,171,49,2,2,241.41000000000003
571,69,53,1,1,34.058
572,63,53,1,1,32.421
573,68,51,1,1,31.246
574,80,48,1,3,29.447999999999997
575,183,43,2,2,26.375
576,75,53,1,2,32.598
577,65,57,1,1,34.997
578,182,38,2,2,23.285
579,196,24,2,2,14.72
580,76,46,1,2,237.426
581,185,35,2,2,22.564
582,197,26,2,2,16.034
583,175,51,2,3,34.192
584,195,28,2,2,21.784000000000002
585,187,39,2,2,24.847
586,187,36,2,2,22.221999999999998
587,83,48,1,2,29.791
588,194,32,2,2,19.859
589,185,38,2,2,23.369
590,76,49,1,2,213.35000000000002
591,186,40,2,2,25.274
592,178,42,2,2,25.919999999999998
593,69,47,1,1,29.027
594,70,52,1,1,32.591
595,75,50,1,2,31.959
596,189,34,2,2,21.706
597,65,48,1,1,30.932000000000002
598,199,24,2,2,15.219999999999999
599,68,51,1,1,32.487
600,76,49,1,2,242.34
601,191,29,2,2,19.703
602,192,31,2,2,19.109
603,69,47,1,1,29.023
604,187,33,2,2,20.329
605,184,33,2,2,20.851000000000003
606,180,46,2,2,29.272
607,77,48,1,2,30.161
608,187,33,2,2,20.337
609,185,44,2,4,27.067999999999998
610,203,11,2,2,191.223
611,-910,33,1,2,25.442
612,-903,23,1,2,15.164
613,-997,7,0,0,4.477
614,74,48,1,2,30.855
615,180,40,2,2,25.631
616,182,35,2,2,22.841
617,77,45,1,1,28.729000000000003
618,195,28,2,2,17.942
619,70,49,1,1,31.496999999999996
620,189,31,2,2,229.80700000000002
621,192,28,2,2,18.896
622,77,51,1,2,32.373
623,190,27,2,2,17.201
624,183,37,2,2,23.496
625,180,46,2,3,29.266000000000002
626,82,49,1,3,31.109
627,186,31,2,2,19.673
628,191,29,2,2,18.433999999999997
629,-35,50,0,1,31.889
630,-1007,20,0,0,225.045
631,65,48,1,1,32.878
632,170,47,2,2,30.139
633,-24,48,0,1,30.511
634,67,49,1,1,30.954
635,187,39,2,3,24.925
636,200,17,2,2,10.844
637,-999,6,0,0,3.792
638,72,50,1,1,31.54
639,186,31,2,2,19.580000000000002
640,73,46,1,1,241.263
641,200,17,2,2,11.780000000000001
642,199,18,2,2,11.224
643,-919,36,1,1,22.529
644,198,19,2,2,11.896
645,-36,48,0,1,30.151
646,-37,49,0,0,30.605
647,178,42,2,2,26.338
648,201,19,2,2,11.972
649,69,47,1,1,29.532
650,190,30,2,3,230.269
651,191,26,2,2,17.012
652,172,45,2,2,28.357
653,188,29,2,2,18.427
654,170,44,2,2,27.855
655,184,36,2,2,22.684
656,176,41,2,2,25.822000000000003
657,201,16,2,2,10.123
658,185,35,2,2,22.281
659,191,29,2,2,18.419999999999998
660,69,50,1,1,248.756
661,198,19,2,2,13.978000000000002
662,195,25,2,2,15.841999999999999
663,183,34,2,2,21.596
664,182,41,2,3,26.032
665,191,26,2,2,16.477
666,187,36,2,2,22.999
667,202,18,2,2,11.506
668,183,40,2,3,25.576999999999998
669,83,48,1,2,30.713
670,75,47,1,1,243.285
671,181,45,2,4,31.561
672,182,35,2,2,22.189
673,185,32,2,2,20.528000000000002
674,60,53,1,1,33.541000000000004
675,-28,46,0,1,29.369
676,190,30,2,2,18.91
677,204,19,2,2,12.041
678,192,25,2,2,15.866000000000001
679,184,33,2,2,20.899
680,197,26,2,2,228.856
681,189,31,2,2,21.253
682,189,31,2,2,19.058
683,198,19,2,2,11.693999999999999
684,202,15,2,2,9.270999999999999
685,-911,34,1,1,20.93
686,194,26,2,2,15.927
687,193,24,2,2,14.725
688,75,47,1,2,28.943
689,64,49,1,1,30.073
690,70,49,1,1,238.724
691,186,34,2,2,23.282
692,196,27,2,2,16.688000000000002
693,-905,31,1,2,19.236
694,192,25,2,2,15.525
695,186,34,2,3,21.01
696,193,27,2,3,16.703
697,190,27,2,2,16.68
698,-1014,33,0,1,20.371
699,195,28,2,3,17.222
700,181,39,2,3,235.21200000000002
701,197,23,2,2,18.064
702,199,18,2,2,11.114
703,186,37,2,2,23.008
704,184,36,2,2,22.343
705,70,49,1,1,30.221999999999998
706,181,45,2,2,27.79
707,190,30,2,2,18.581
708,181,39,2,3,24.115000000000002
709,189,28,2,2,17.41
710,198,16,2,2,219.559
711,184,36,2,2,23.003
712,197,23,2,3,14.222
713,70,52,1,1,32.232
714,197,20,2,2,12.441
715,76,46,1,2,28.38
716,77,51,1,2,31.695
717,172,54,2,3,33.446
718,194,23,2,2,14.91
719,170,47,2,2,29.705
720,183,40,2,2,237.636
721,69,50,1,1,33.135999999999996
722,204,16,2,2,10.176
723,65,51,1,1,32.311
724,189,37,2,3,29.111
725,193,24,2,2,19.667
726,70,49,1,1,30.082
727,-895,18,1,1,11.052
728,201,19,2,2,11.647
729,180,34,2,2,20.71
730,71,51,1,1,242.762
731,173,44,2,2,29.075
732,176,44,2,2,26.872
733,195,22,2,2,13.378
734,203,23,2,3,13.997
735,61,52,1,1,31.512999999999998
736,207,19,2,2,11.56
737,203,14,2,2,8.554
738,174,49,2,2,29.756999999999998
739,177,40,2,2,24.364
740,77,48,1,2,238.01
741,194,23,2,2,18.043
742,174,43,2,2,26.592000000000002
743,185,32,2,2,19.849
744,195,22,2,2,13.626
745,68,51,1,1,31.706
746,180,52,2,3,32.75
747,197,20,2,2,12.447
748,200,23,2,3,14.304
749,199,18,2,2,11.216000000000001
750,189,25,2,2,224.64100000000002
751,181,36,2,2,25.301000000000002
752,179,41,2,2,25.353
753,195,25,2,3,15.48
