episode,reward,step,sensitive,compromised,time
817,39,23,1,1,14.193000000000001
818,61,27,2,4,16.7
819,4,17,0,0,10.506
820,64,42,2,5,233.927
821,50,24,1,4,19.839
822,44,18,1,1,11.095
823,58,30,2,2,18.474999999999998
824,78,40,2,6,24.743000000000002
825,74,32,2,4,19.795
826,63,43,2,5,26.696
827,57,49,2,5,30.383
828,42,53,1,3,33.118
829,72,28,2,5,17.399
830,44,24,1,2,224.221
831,39,11,1,2,10.729000000000001
832,60,22,2,4,13.707
833,78,34,2,5,21.163999999999998
834,51,23,1,3,14.413
835,60,22,2,3,13.773
836,21,11,1,1,6.883
837,56,44,2,5,27.257
838,39,23,1,2,14.307
839,71,29,2,4,18.073
840,63,25,2,4,225.67999999999998
841,55,27,2,4,19.019000000000002
842,61,45,2,5,28.402
843,55,52,1,5,32.82
844,63,31,2,4,19.585
845,71,35,2,6,22.186999999999998
846,73,27,2,4,17.137
847,55,15,2,2,9.436
848,42,20,1,2,12.551
849,84,22,2,5,13.875
850,47,54,1,4,244.19199999999998
851,39,19,2,2,14.667
852,60,46,2,5,28.945999999999998
853,36,52,2,3,32.759
854,63,25,2,4,15.668000000000001
855,60,40,2,5,25.04
856,56,14,2,3,8.801
857,68,32,2,5,20.105
858,57,31,2,5,19.409
859,52,42,2,4,26.481
860,64,18,2,3,221.958
861,33,23,1,2,17.67
862,65,23,2,4,14.306
863,65,23,2,3,14.389000000000001
864,69,25,2,4,15.532
865,63,50,1,6,31.306
866,72,28,2,5,17.395
867,74,38,2,4,23.76
868,40,18,2,2,11.189
869,67,27,2,4,16.831
870,57,19,2,3,223.106
871,54,22,2,3,16.836
872,73,33,2,5,21.128
873,73,21,2,4,13.499
874,25,43,1,2,27.671
875,79,33,2,5,21.250999999999998
876,84,28,2,6,17.842
877,58,36,2,4,22.565
878,63,49,2,6,30.408
879,52,48,2,4,29.769000000000002
880,41,54,1,4,241.854
881,66,22,2,3,16.665
882,77,35,2,6,22.189
883,66,34,2,5,21.498
884,72,28,2,4,17.61
885,55,27,2,4,16.936
886,51,37,2,4,23.32
