episode,reward,step,sensitive,compromised,time
701,-153,68,0,0,96.00699999999999
702,-140,43,0,0,60.026
703,-82,107,1,2,148.584
704,-130,33,0,0,46.197
705,-143,154,0,0,212.147
706,-60,73,1,1,100.31400000000001
707,-70,86,1,1,117.988
708,-71,81,1,1,111.128
709,64,158,2,3,216.809
710,-111,14,0,0,20.622999999999998
711,-41,156,1,1,213.067
712,-96,109,1,1,149.313
713,-165,80,0,1,109.996
714,-38,156,1,2,214.634
715,-200,121,0,1,165.977
716,-102,5,0,0,8.33
717,-37,50,1,2,70.866
718,-143,49,0,0,68.123
719,-135,152,0,1,208.406
720,-191,118,0,2,165.64200000000002
721,-133,42,0,0,57.881
722,-114,139,1,3,189.766
723,-76,89,1,1,123.317
724,-157,63,0,0,88.46600000000001
725,-161,73,0,0,102.911
726,-196,102,0,0,143.447
727,-149,154,0,0,217.74599999999998
728,-156,65,0,0,91.289
729,-107,10,0,0,15.375
730,-72,91,1,1,126.70100000000001
731,-174,83,0,0,115.79899999999999
732,-127,140,1,1,194.197
733,-107,7,0,0,11.195
734,-141,47,0,0,65.696
735,-95,111,1,1,153.31900000000002
736,-56,75,1,2,104.443
737,-87,106,1,2,146.92
738,-135,155,0,1,214.784
739,-39,157,1,1,220.988
740,-188,91,0,0,127.223
741,-125,25,0,0,35.507
742,-76,92,1,1,135.486
743,-30,154,1,2,217.16299999999998
744,-187,99,0,0,139.81099999999998
745,-144,155,0,0,215.74599999999998
746,-199,108,0,0,148.18200000000002
747,-148,153,0,0,217.267
748,69,156,2,3,218.231
749,-178,84,0,0,123.215
750,-37,155,1,2,229.958
751,-210,131,0,1,178.273
752,-33,157,1,2,214.96699999999998
753,-5,128,2,3,174.85999999999999
754,-149,157,0,0,215.385
755,-221,130,0,0,184.344
756,-131,34,0,0,49.535999999999994
757,-143,52,0,0,75.407
758,-42,160,1,2,230.053
759,-41,159,1,1,215.474
760,-33,154,1,2,225.804
761,-26,156,1,3,223.662
762,-228,149,0,1,211.85000000000002
763,-47,159,1,1,225.97
764,-109,149,1,3,212.722
765,-85,101,1,1,147.603
766,-140,151,0,0,220.482
767,-39,160,1,2,222.634
768,-145,159,0,0,224.615
769,-136,153,0,1,211.673
770,-127,27,0,0,38.408
771,-42,160,1,2,213.482
772,-121,24,0,0,31.605
773,74,160,2,4,225.58800000000002
774,-112,15,0,0,22.574
775,-155,160,0,0,225.209
776,-149,157,0,0,382.978
777,-131,157,0,2,216.767
778,-52,68,1,2,95.501
779,-141,50,0,0,70.847
780,-38,153,1,2,212.87900000000002
781,-22,155,1,4,217.325
782,-147,155,0,0,218.893
783,-145,153,0,0,213.869
784,-37,158,1,2,224.898
785,-151,60,0,0,87.81899999999999
786,-223,138,0,0,195.947
787,-137,156,1,1,216.408
788,-82,98,1,1,136.91
789,-39,157,1,1,224.635
790,-171,86,0,1,119.233
791,-149,55,0,0,76.70200000000001
792,-38,156,1,1,214.801
793,-138,155,0,1,213.87900000000002
794,-155,58,0,0,82.676
795,-145,48,0,0,67.79599999999999
796,-132,157,1,3,217.98600000000002
797,-144,155,0,0,214.727
798,-74,90,1,1,125.01499999999999
799,-140,154,0,0,211.772
800,-232,150,0,1,208.494
801,-29,150,1,2,207.88400000000001
802,-168,77,0,0,106.531
803,-211,123,0,0,169.769
804,-164,70,0,0,97.44200000000001
805,8,121,2,3,168.481
806,-195,107,0,1,147.30599999999998
807,-31,155,1,2,212.779
808,-243,155,0,0,212.10000000000002
809,-91,107,1,1,147.538
810,-123,26,0,0,37.226
811,-118,24,0,0,34.397999999999996
812,-136,153,0,1,210.813
813,-146,157,0,0,221.566
814,-219,134,0,1,188.355
815,-43,158,1,1,220.475
816,-143,157,0,1,225.095
817,-106,134,1,3,191.512
818,-39,160,1,2,223.98499999999999
819,-44,156,1,1,217.138
820,-149,160,0,0,222.26000000000002
821,-135,47,0,0,66.148
822,-31,155,1,2,214.425
823,-135,41,0,0,57.818
824,-24,154,1,3,213.99599999999998
825,-31,155,1,3,215.297
826,-107,7,0,0,11.187000000000001
827,-150,53,0,0,75.506
828,-85,125,1,4,173.922
829,-140,154,0,1,213.66299999999998
830,-125,141,1,2,194.791
831,-182,88,0,0,122.361
832,-111,17,0,0,25.334
833,-56,72,1,2,99.111
834,-147,158,0,0,216.669
835,-132,44,0,0,61.853
836,-33,160,1,2,219.87
837,-138,155,0,1,209.975
838,-127,153,0,2,207.93900000000002
839,-198,122,0,1,166.576
840,-77,99,1,2,134.41
841,-115,18,0,0,26.201999999999998
842,-134,157,0,2,214.084
843,-137,46,0,0,64.107
844,-142,153,0,0,208.91000000000003
845,-164,67,0,0,91.50999999999999
846,-36,160,1,3,219.395
847,-32,153,1,1,209.478
848,-29,156,1,2,213.919
849,-123,29,0,0,40.582
850,-154,60,0,0,82.70700000000001
851,-38,156,1,2,211.899
852,-42,154,1,1,208.32899999999998
853,-141,155,0,0,215.613
854,-134,37,0,0,53.667
855,-158,67,0,0,95.781
856,-33,157,1,3,222.652
857,-144,155,0,0,219.371
858,-41,159,1,2,233.852
859,-145,156,0,0,219.64700000000002
860,-134,43,0,0,60.729
861,-140,46,0,0,64.79899999999999
