episode,reward,step,sensitive,compromised,time
922,176,47,2,3,29.465999999999998
923,204,16,2,3,10.083
924,186,28,2,3,17.567
925,191,23,2,2,14.333
926,200,17,2,3,10.659
927,184,42,2,4,26.358
928,199,12,2,2,7.472
929,201,16,2,3,9.991
930,198,25,2,3,228.406
931,199,21,2,3,15.41
932,199,18,2,3,11.241
933,198,19,2,2,11.834000000000001
934,200,26,2,4,16.249
935,201,10,2,2,6.257000000000001
936,202,12,2,2,7.441
937,196,15,2,2,9.346
938,196,18,2,3,11.234
939,202,9,2,2,5.637
940,206,11,2,3,216.977
941,200,17,2,2,13.003
942,200,17,2,2,10.562
943,197,17,2,2,10.569
944,195,28,2,2,17.395999999999997
945,184,51,2,4,32.004
946,200,17,2,2,10.552999999999999
947,197,14,2,2,8.732999999999999
948,204,13,2,2,8.102
949,201,7,2,2,4.34
950,189,22,2,2,222.161
951,203,8,2,2,7.85
952,197,26,2,3,16.310000000000002
953,175,51,2,4,31.946
954,200,14,2,2,8.818
955,203,17,2,4,10.597000000000001
956,206,11,2,2,6.919
957,204,13,2,3,8.128
958,205,9,2,2,5.646
959,199,15,2,2,9.363
960,204,10,2,2,168.269
961,198,19,2,3,11.918
962,199,21,2,3,13.105
963,184,30,2,2,18.685
964,199,18,2,2,11.272
965,205,6,2,2,3.751
966,195,25,2,2,15.663
967,207,7,2,2,4.392
968,196,18,2,2,11.214
969,200,14,2,2,8.728
970,199,12,2,2,205.035
971,201,16,2,3,11.988999999999999
972,203,14,2,3,8.71
973,196,21,2,2,13.046999999999999
974,188,35,2,2,21.971
975,202,9,2,2,5.682
976,192,25,2,3,15.74
977,201,13,2,2,8.156
978,201,16,2,3,10.026
979,199,15,2,3,9.409
980,197,14,2,2,216.087
981,197,17,2,2,15.12
982,5,15,1,2,9.336
983,201,13,2,2,8.072
984,200,8,2,2,4.973
985,202,9,2,2,5.599
986,201,10,2,2,6.239
987,205,15,2,2,9.424999999999999
988,191,26,2,2,16.268
989,199,21,2,2,13.058
990,203,20,2,3,218.797
991,198,22,2,3,16.895
992,208,9,2,3,5.689
993,203,11,2,2,6.962999999999999
994,201,19,2,2,11.943999999999999
995,186,40,2,3,25.183
996,195,25,2,2,15.668999999999999
997,201,16,2,2,10.046
998,200,14,2,2,8.795
999,199,9,2,2,5.64
1000,199,12,2,2,216.674
