episode,reward,step,sensitive,compromised,time
902,298,20,3,3,13.754999999999999
903,280,38,3,3,26.19
904,289,29,3,3,20.069
905,298,29,3,4,19.973000000000003
906,292,29,3,4,20.036
907,262,59,3,4,40.635
908,293,31,3,4,21.410999999999998
909,283,35,3,3,24.319
910,288,36,3,4,235.727
911,294,24,3,3,17.67
912,279,45,3,4,31.166
913,295,26,3,4,17.971999999999998
914,294,24,3,3,16.472
915,299,22,3,3,15.174
916,287,34,3,3,23.427
917,281,43,3,4,29.678
918,287,43,3,4,29.738
919,277,44,3,3,30.284
920,294,27,3,3,228.513
921,-24,38,1,1,26.843
922,284,40,3,4,27.744
923,288,39,3,4,27.078000000000003
924,293,25,3,3,17.322
925,302,16,3,3,11.084
926,302,19,3,3,13.202
927,294,24,3,3,16.605
928,300,18,3,3,12.463999999999999
929,287,31,3,3,21.391000000000002
930,304,17,3,4,220.61
931,220,107,3,4,77.41199999999999
932,296,25,3,4,17.54
933,286,35,3,4,24.486
934,297,24,3,3,16.785999999999998
935,-1,18,1,1,12.623000000000001
936,299,19,3,3,13.315999999999999
937,301,20,3,4,13.979999999999999
938,298,23,3,4,16.148
939,300,21,3,3,14.716
940,280,41,3,3,238.422
941,308,13,3,4,10.708
942,297,21,3,3,14.621
943,293,28,3,4,19.511
944,301,20,3,4,13.979999999999999
945,292,26,3,3,18.179000000000002
946,298,20,3,3,13.921
947,282,36,3,3,25.184
948,297,21,3,3,14.645
949,300,18,3,3,12.654
950,286,35,3,4,233.573
951,293,25,3,3,18.279
952,295,23,3,3,16.049999999999997
953,275,46,3,3,32.168
954,302,16,3,3,11.14
955,293,25,3,3,17.44
956,277,50,3,4,34.929
957,289,35,3,4,24.555
958,292,29,3,3,20.314
959,295,23,3,3,16.035
960,296,31,3,4,231.063
961,292,26,3,3,21.912000000000003
962,292,29,3,3,20.258000000000003
963,300,18,3,3,12.611
964,304,14,3,3,9.84
965,297,24,3,4,16.853
966,303,15,3,3,10.548
967,297,27,3,4,18.856
968,300,18,3,3,12.565
969,296,22,3,3,15.343
970,299,25,3,4,225.81699999999998
971,302,22,3,4,16.163
972,286,35,3,4,24.308
973,295,23,3,3,15.93
974,306,12,3,3,8.338
975,299,19,3,3,13.301
976,293,25,3,3,17.302999999999997
977,294,27,3,3,18.756999999999998
978,293,25,3,3,17.392999999999997
979,295,26,3,4,18.215
980,295,23,3,3,223.078
981,281,40,3,3,31.881
982,288,30,3,3,20.79
983,276,45,3,4,31.284
984,271,53,3,3,36.844
985,285,39,3,4,27.130000000000003
986,297,21,3,3,14.52
987,281,40,3,3,27.720000000000002
988,299,22,3,4,15.360000000000001
989,268,53,3,3,36.751
990,300,18,3,3,221.769
991,295,26,3,3,20.399
992,307,14,3,3,9.754999999999999
993,301,17,3,3,11.826
994,293,25,3,3,17.343999999999998
995,303,18,3,4,12.538
996,301,17,3,3,11.82
997,276,45,3,4,31.227
998,300,21,3,4,14.763
999,304,14,3,3,9.895
1000,302,19,3,3,226.279
