episode,reward,step,sensitive,compromised,time
662,-162,68,0,0,85.85
663,-64,92,1,2,116.461
664,-121,27,0,0,34.797000000000004
665,-27,151,1,3,189.0
666,80,157,2,4,196.941
667,-118,27,0,1,35.22
668,-101,10,0,0,13.936
669,-13,26,1,1,34.021
670,-140,70,0,2,88.65
671,-27,160,1,3,201.19799999999998
672,-125,31,0,0,40.128
673,-39,73,1,3,93.61500000000001
674,-119,22,0,0,28.939
675,70,158,2,3,198.353
676,-101,1,0,0,2.6580000000000004
677,65,160,2,3,202.11599999999999
678,-3,138,2,4,173.84
679,-129,29,0,0,37.483000000000004
680,-61,83,1,1,105.42
681,-115,21,0,0,27.572
682,-151,72,0,1,91.67500000000001
683,-127,155,1,3,194.709
684,-40,74,1,3,93.96400000000001
685,-92,111,1,1,140.07500000000002
686,-103,128,1,2,165.33100000000002
687,-8,156,1,5,198.993
688,-98,4,0,0,6.402
689,-14,152,2,4,191.936
690,-101,7,0,0,10.161
691,-64,101,1,4,128.465
692,-116,19,0,0,25.125999999999998
693,-62,93,1,4,118.915
694,86,151,2,4,191.06500000000003
695,-77,99,1,2,125.92500000000001
696,-126,35,0,0,45.211
697,-24,160,1,4,202.594
698,72,156,2,3,196.743
699,-142,63,0,1,80.70700000000001
700,-125,43,0,1,55.275999999999996
701,-16,152,1,4,193.887
702,-39,157,1,2,199.44600000000003
703,68,157,2,3,198.90800000000002
704,-129,29,0,0,37.643
705,68,160,2,3,201.82500000000002
706,-138,41,0,0,52.546
707,-99,139,1,3,177.262
708,-147,59,0,0,77.77000000000001
709,195,137,3,4,175.004
710,-108,14,0,0,18.714000000000002
711,-136,42,0,0,53.975
712,-72,112,1,3,141.644
713,-64,83,1,2,105.27799999999999
714,-118,18,0,0,23.762999999999998
715,-32,153,1,2,194.252
716,-165,71,0,0,90.012
717,-89,111,1,2,141.41699999999997
718,-50,69,1,2,87.945
719,-85,116,1,3,149.54000000000002
720,93,156,2,5,196.639
721,-33,157,1,2,196.132
722,-102,5,0,0,11.263
723,-44,78,1,3,99.83699999999999
724,-51,73,1,3,92.611
725,-87,127,1,4,160.677
726,-104,4,0,0,6.441
727,-33,61,1,3,77.53
728,89,151,2,3,190.774
729,-142,60,0,1,76.313
730,-8,153,1,5,194.928
731,-47,63,1,2,80.17
732,-202,126,0,2,159.09300000000002
733,87,150,2,4,188.628
734,-104,4,0,0,6.3340000000000005
735,-115,18,0,0,23.794
736,-50,63,1,2,79.83800000000001
737,-14,39,1,3,50.235
738,42,96,2,4,121.642
739,-189,101,0,0,127.45200000000001
740,-127,30,0,0,39.071000000000005
741,-1,145,2,5,182.906
742,220,109,3,4,138.065
743,-9,154,1,4,195.02700000000002
744,93,159,2,6,202.376
745,93,153,2,5,193.846
746,-59,90,1,3,113.824
747,-180,92,0,0,116.92099999999999
748,66,159,2,3,201.143
749,83,151,2,4,190.78300000000002
750,-174,92,0,1,116.789
751,-123,29,0,0,37.955000000000005
752,31,119,2,6,150.701
753,-71,90,1,2,114.465
754,-80,120,1,4,151.917
755,59,61,2,2,77.777
756,-91,113,1,2,144.206
757,-75,106,1,3,134.459
758,-122,43,0,1,55.132
759,-110,16,0,0,21.201999999999998
760,-22,38,1,2,49.295
761,-17,27,1,1,35.312000000000005
762,-201,113,0,0,142.994
763,-27,160,1,3,202.757
764,90,153,2,5,193.869
765,-10,155,1,4,195.566
766,-31,155,1,3,195.158
767,13,116,2,3,146.547
768,-16,149,1,4,190.381
769,-61,101,1,4,128.245
770,-17,156,1,5,197.706
771,-41,57,1,1,73.233
772,-126,44,0,1,56.77
773,80,157,2,4,198.86100000000002
774,-136,45,0,0,58.022999999999996
775,94,152,2,6,193.023
776,-151,66,0,0,84.002
777,71,154,2,3,194.943
778,-148,57,0,0,72.953
779,-49,89,1,5,113.965
780,-38,54,1,1,68.85
781,-151,63,0,0,86.287
782,-150,77,0,1,99.36300000000001
783,-10,155,1,5,197.37099999999998
784,71,154,2,3,195.722
