episode,reward,step,sensitive,compromised,time
649,72,50,1,1,30.717000000000002
650,196,18,2,2,176.474
651,196,15,2,2,9.188
652,92,23,1,1,14.156
653,181,39,2,2,23.88
654,197,26,2,2,15.956000000000001
655,190,33,2,3,20.247999999999998
656,203,14,2,2,8.562
657,77,29,1,1,17.596
658,97,6,1,1,3.646
659,201,16,2,2,9.883
660,93,16,1,1,174.749
661,181,45,2,2,27.721
662,210,7,2,2,4.339
663,207,10,2,2,6.168
664,198,19,2,2,11.696
665,195,25,2,2,15.497
666,83,26,1,2,16.007
667,69,53,1,2,32.802
668,186,37,2,2,22.851
669,194,20,2,2,12.39
670,200,17,2,3,217.67000000000002
671,199,12,2,2,10.276
672,204,16,2,2,9.879999999999999
673,203,11,2,2,6.753
674,100,9,1,2,5.5840000000000005
675,204,10,2,2,6.143
676,192,25,2,2,15.41
677,200,14,2,2,8.657
678,196,18,2,2,11.186
679,203,11,2,2,6.779999999999999
680,204,19,2,2,217.04399999999998
681,179,50,2,2,32.694
682,93,25,1,1,15.568999999999999
683,199,15,2,2,9.315
684,196,18,2,2,11.198
685,188,26,2,2,16.07
686,197,17,2,2,10.491999999999999
687,188,26,2,2,16.054
688,199,21,2,2,13.026
689,87,25,1,1,15.493
690,199,12,2,2,212.917
691,207,7,2,2,6.721
692,90,25,1,1,17.314
693,187,27,2,2,16.611
694,91,12,1,1,7.372
695,191,20,2,2,12.306
696,87,25,1,1,15.603
697,196,27,2,3,16.611
698,187,27,2,2,16.6
699,195,28,2,2,17.497
700,182,41,2,2,232.608
701,-3,5,0,0,4.823
702,187,33,2,2,21.812
703,87,19,1,1,11.654
704,97,6,1,1,3.6870000000000003
705,202,15,2,2,9.223
706,200,20,2,3,12.344000000000001
707,199,21,2,2,12.947999999999999
708,72,49,1,2,30.188
709,206,8,2,2,4.931
710,190,36,2,3,225.163
711,196,21,2,3,15.713999999999999
712,180,34,2,2,21.125
713,94,21,1,1,13.078
714,189,31,2,2,19.455
715,71,48,1,1,29.979
716,199,15,2,2,9.355
717,202,15,2,2,9.365
718,74,32,1,1,19.913
719,190,36,2,3,22.412000000000003
720,187,30,2,2,228.14200000000002
721,208,9,2,2,6.479
722,203,14,2,2,8.667
723,200,17,2,2,10.562
