episode,reward,step,sensitive,compromised,time
638,-68,174,1,1,207.55599999999998
639,-69,175,1,1,209.44199999999998
640,-71,177,1,1,211.667
641,-72,178,1,1,212.084
642,-71,177,1,1,206.194
643,-72,178,1,1,205.416
644,-71,177,1,1,203.797
645,-73,179,1,1,212.233
646,-174,179,0,0,212.56900000000002
647,-72,178,1,1,211.675
648,-72,178,1,1,211.811
649,-179,178,0,0,207.348
650,-73,179,1,1,212.023
651,-177,179,0,0,206.87800000000001
652,-73,179,1,1,206.763
653,-73,179,1,1,204.101
654,-68,177,1,1,207.581
655,-71,177,1,1,206.862
656,-67,176,1,1,208.9
657,-67,176,1,1,204.67499999999998
658,-72,178,1,1,210.401
659,-71,177,1,1,207.97299999999998
660,-69,175,1,1,203.823
661,-71,177,1,1,208.437
662,-66,175,1,1,200.406
663,-67,176,1,1,207.143
664,-72,178,1,1,210.517
665,-73,179,1,1,206.65800000000002
666,-66,175,1,1,201.75
667,-70,176,1,1,209.807
668,-69,175,1,1,277.555
669,-70,176,1,1,211.01
670,-65,174,1,1,206.072
671,-61,170,1,1,199.69
672,-63,172,1,1,204.901
673,-64,173,1,1,204.97899999999998
674,-67,173,1,1,201.489
675,-65,171,1,1,203.104
676,-65,171,1,1,195.206
677,-59,168,1,1,193.332
678,-59,168,1,1,194.58800000000002
679,-57,163,1,1,192.06300000000002
680,-57,166,1,1,190.191
681,-58,164,1,1,190.704
682,-55,164,1,1,188.576
683,-58,167,1,1,193.19
684,-62,171,1,1,199.245
685,-62,168,1,1,203.838
686,-61,167,1,1,194.381
687,-61,167,1,1,196.569
688,-60,166,1,1,191.162
689,-62,168,1,1,193.53500000000003
690,-61,167,1,1,199.303
691,-66,172,1,1,204.146
692,-61,167,1,1,196.749
693,-65,174,1,1,208.334
694,-65,174,1,1,200.397
695,-69,175,1,1,200.11
696,-70,176,1,1,201.975
697,-68,174,1,1,199.863
698,-70,176,1,1,201.642
699,-63,172,1,1,203.924
700,-67,173,1,1,203.732
701,-67,173,1,1,199.442
702,-62,171,1,1,196.858
703,-63,169,1,1,201.113
704,-64,170,1,1,201.877
705,-63,169,1,1,203.481
706,-63,172,1,1,200.576
707,-64,170,1,1,196.065
708,-63,169,1,1,195.296
709,-65,171,1,1,196.118
710,-61,170,1,1,199.12199999999999
711,-60,169,1,1,201.076
712,-63,169,1,1,203.296
713,-54,163,1,1,193.971
714,-60,166,1,1,197.643
715,-64,170,1,1,196.97799999999998
716,-58,164,1,1,191.45100000000002
717,-61,167,1,1,191.529
718,-58,164,1,1,193.77700000000002
719,-57,163,1,1,187.105
720,-57,166,1,1,192.833
721,-58,164,1,1,195.942
722,-58,164,1,1,190.39800000000002
723,-55,164,1,1,194.72500000000002
724,-56,165,1,1,191.876
725,-54,163,1,1,189.42800000000003
726,-54,163,1,1,193.42000000000002
727,-55,164,1,1,190.809
728,-61,167,1,1,192.523
729,-57,166,1,1,191.092
730,-55,164,1,1,193.903
731,-61,170,1,1,199.14499999999998
732,-59,168,1,1,200.05800000000002
733,-60,169,1,1,199.701
734,-62,168,1,1,194.892
735,-62,168,1,1,199.22699999999998
736,-55,167,1,2,196.999
